21 504.0 504.0 504.0 504.0 504.0 504.0 504.0 504.0
42 1008.0 1008.0 1008.0 1008.0 1008.0 1011.84 1012.0 1008.8
333 7992.0 7992.0 7992.0 7992.0 7992.0 7995.84 7996.0 7992.8
1333 31992.0 31992.0 31992.0 31992.0 31994.0 31995.92 31996.0 31993.2
2667 64008.0 64008.0 64008.0 64008.0 64008.0 64008.0 64008.0 64008.0
10667 256008.0 256008.0 256008.0 256008.0 256008.0 256008.0 256008.0 256008.0
21334 512016.0 512016.0 512016.0 512016.0 512016.0 512017.92 512018.0 512016.4
42667 1024008.0 1024008.0 1024008.0 1024008.0 1024008.0 1024008.0 1024008.0 1024008.0
64000 1536000.0 1536000.0 1536000.0 1536000.0 1536000.0 1536000.0 1536000.0 1536000.0
85333 2047992.0 2047992.0 2047992.0 2047992.0 2047992.0 2047992.0 2047992.0 2047992.0
106666 2559984.0 2559984.0 2559984.0 2559984.0 2559984.0 2559984.0 2559984.0 2559984.0
128000 3072000.0 3072000.0 3072000.0 3072000.0 3072000.0 3072000.0 3072000.0 3072000.0
149333 3583978.0 3583978.52 3583991.0 3583992.0 3583992.0 3583992.0 3583992.0 3583989.0
170666 4095981.0 4095981.08 4095983.0 4095983.0 4095984.0 4095984.0 4095984.0 4095983.0
192000 4607971.0 4607972.04 4607997.0 4607998.0 4607999.0 4607999.96 4608000.0 4607993.0
213333 5119938.0 5119938.16 5119942.0 5119951.0 5119979.0 5119987.64 5119988.0 5119959.6
234667 5631968.0 5631968.6 5631983.0 5631986.0 5631991.0 5631993.88 5631994.0 5631984.4
256000 6142453.0 6142485.52 6143266.0 6143834.0 6143921.0 6143979.56 6143982.0 6143491.2
277333 6653934.0 6653999.12 6655562.0 6655774.0 6655834.0 6655936.72 6655941.0 6655409.0
298666 7165533.0 7165577.72 7166651.0 7167373.0 7167409.0 7167529.0 7167534.0 7166900.0
330000 7840257.0 7843095.96 7911231.0 7912729.0 7917353.0 7918249.64 7918287.0 7899971.4
