21 6.17261512 6.174003068799999 6.20230912 6.24845088 6.2635412 6.3856754304 6.38951712 6.248675476923077
42 5.99044544 5.9907326528 5.99397904 6.0004924 6.02180376 6.135496752 6.13659816 6.029323655384615
333 5.39634704 5.3982514152 5.42401496 5.42661336 5.42810128 5.432584932799999 5.43320288 5.423568028571429
1333 4.86022544 4.8607949936 4.9323353800000005 4.94079116 4.94268152 4.944058084 4.9440664 4.926648986666668
2667 3.96380488 3.9652585504 4.1172516 4.12600328 4.1334244 4.136949936000001 4.13709912 4.10245108923077
10667 2.93353816 2.9429569792 3.01510104 3.01894544 3.02105272 3.0266602688 3.02685488 3.012617698461539
21334 2.81025304 2.8112112896 2.83226132 2.83545828 2.8374115 2.8395179344 2.83963288 2.8323577200000005
42667 2.7145748 2.7149070088 2.74225672 2.74840216 2.7499702999999998 2.7593103608 2.75954672 2.7431941133333333
64000 2.63286632 2.6339214048 2.6560615199999997 2.66780136 2.67075956 2.674146888 2.67423744 2.661369853333334
85333 2.54583112 2.5485902456 2.62093958 2.62868424 2.63247586 2.6331953704 2.63325272 2.61642206
106666 2.3409316 2.3654235135999997 2.56351648 2.59493864 2.60277416 2.6045768896 2.60465464 2.5669965784615387
128000 2.29942944 2.3237784863999997 2.5595668 2.5840724 2.58678056 2.592118704 2.59255416 2.548915987692308
149333 2.3099216 2.3263588824 2.46080898 2.5253432399999998 2.53941058 2.544055752 2.54406376 2.4951640466666665
170666 2.30734672 2.3173698408 2.47556288 2.51197128 2.5174637 2.5204572175999997 2.52067368 2.4782821866666667
192000 2.11374464 2.1296676128 2.38775432 2.45837872 2.47304904 2.4808538272000003 2.48112592 2.4022547876923075
213333 2.07269216 2.097242868 2.35360482 2.4202466400000002 2.45078526 2.4623322584 2.46325296 2.3798563199999996
234667 2.0407128 2.06326008 2.29008352 2.35346384 2.38900032 2.3990478175999996 2.39916152 2.3201244061538464
