21 0.006714952945567882 0.006714952945567882 0.006714952945567882 0.006714952945567882 0.006714952945567882 0.006714952945567882 0.006714952945567882 0.006714952945567882
42 0.006475450684586224 0.006475450684586224 0.006475450684586224 0.006475450684586224 0.006475450684586224 0.006475450684586224 0.006475450684586224 0.006475450684586224
333 0.004777840049567688 0.004777840049567688 0.004777840049567688 0.004777840049567688 0.004777840049567688 0.004777840049567688 0.004777840049567688 0.004777840049567688
1333 0.033213665542025275 0.033213665542025275 0.033213665542025275 0.033213665542025275 0.033213665542025275 0.033213665542025275 0.033213665542025275 0.033213665542025275
2667 0.13787727083667337 0.13787727083667337 0.13787727083667337 0.13787727083667337 0.13787727083667337 0.13787727083667337 0.13787727083667337 0.13787727083667337
10667 0.4379520132436721 0.4379520132436721 0.4379520132436721 0.4379520132436721 0.4379520132436721 0.4379520132436721 0.4379520132436721 0.4379520132436721
21334 0.5065692038954487 0.5065692038954487 0.5065692038954487 0.5065692038954487 0.5065692038954487 0.5065692038954487 0.5065692038954487 0.5065692038954487
42667 0.5281107968493253 0.5281107968493253 0.5281107968493253 0.5281107968493253 0.5281107968493253 0.5281107968493253 0.5281107968493253 0.5281107968493253
64000 0.5405617553058514 0.5405617553058514 0.5405617553058514 0.5405617553058514 0.5405617553058514 0.5405617553058514 0.5405617553058514 0.5405617553058514
85333 0.5447481961480737 0.5447481961480737 0.5447481961480737 0.5447481961480737 0.5447481961480737 0.5447481961480737 0.5447481961480737 0.5447481961480737
106666 0.5464377668410755 0.5464377668410755 0.5464377668410755 0.5464377668410755 0.5464377668410755 0.5464377668410755 0.5464377668410755 0.5464377668410755
128000 0.5461511690987139 0.5461511690987139 0.5461511690987139 0.5461511690987139 0.5461511690987139 0.5461511690987139 0.5461511690987139 0.5461511690987139
149333 0.5479550156587688 0.5479550156587688 0.5479550156587688 0.5479550156587688 0.5479550156587688 0.5479550156587688 0.5479550156587688 0.5479550156587688
170666 0.5512042284700698 0.5512042284700698 0.5512042284700698 0.5512042284700698 0.5512042284700698 0.5512042284700698 0.5512042284700698 0.5512042284700698
192000 0.5543230983714713 0.5543230983714713 0.5543230983714713 0.5543230983714713 0.5543230983714713 0.5543230983714713 0.5543230983714713 0.5543230983714713
213333 0.555643358232857 0.555643358232857 0.555643358232857 0.555643358232857 0.555643358232857 0.555643358232857 0.555643358232857 0.555643358232857
234667 0.5671203537175005 0.5671203537175005 0.5671203537175005 0.5671203537175005 0.5671203537175005 0.5671203537175005 0.5671203537175005 0.5671203537175005
