21 989749102.0 989749102.0 989749102.0 989749102.0 989749102.0 989749102.0 989749102.0 989749102.0
42 912372608.0 912372608.0 912372608.0 912372608.0 912372608.0 912372608.0 912372608.0 912372608.0
333 952424955.0 952424955.0 952424955.0 952424955.0 952424955.0 952424955.0 952424955.0 952424955.0
1333 913370766.0 913370766.0 913370766.0 913370766.0 913370766.0 913370766.0 913370766.0 913370766.0
2667 900752918.0 900752918.0 900752918.0 900752918.0 900752918.0 900752918.0 900752918.0 900752918.0
10667 918523698.0 918523698.0 918523698.0 918523698.0 918523698.0 918523698.0 918523698.0 918523698.0
21334 883993482.0 883993482.0 883993482.0 883993482.0 883993482.0 883993482.0 883993482.0 883993482.0
42667 903491374.0 903491374.0 903491374.0 903491374.0 903491374.0 903491374.0 903491374.0 903491374.0
64000 913040368.0 913040368.0 913040368.0 913040368.0 913040368.0 913040368.0 913040368.0 913040368.0
85333 890686730.0 890686730.0 890686730.0 890686730.0 890686730.0 890686730.0 890686730.0 890686730.0
106666 932054229.0 932054229.0 932054229.0 932054229.0 932054229.0 932054229.0 932054229.0 932054229.0
128000 892988434.0 892988434.0 892988434.0 892988434.0 892988434.0 892988434.0 892988434.0 892988434.0
149333 852294500.0 852294500.0 852294500.0 852294500.0 852294500.0 852294500.0 852294500.0 852294500.0
170666 880231971.0 880231971.0 880231971.0 880231971.0 880231971.0 880231971.0 880231971.0 880231971.0
192000 891001905.0 891001905.0 891001905.0 891001905.0 891001905.0 891001905.0 891001905.0 891001905.0
213333 940296423.0 940296423.0 940296423.0 940296423.0 940296423.0 940296423.0 940296423.0 940296423.0
234667 902795151.0 902795151.0 902795151.0 902795151.0 902795151.0 902795151.0 902795151.0 902795151.0
