21 6.248675476923077 6.248675476923077 6.248675476923077 6.248675476923077 6.248675476923077 6.248675476923077 6.248675476923077 6.248675476923077
42 6.029323655384615 6.029323655384615 6.029323655384615 6.029323655384615 6.029323655384615 6.029323655384615 6.029323655384615 6.029323655384615
333 5.423568028571428 5.423568028571428 5.423568028571428 5.423568028571428 5.423568028571428 5.423568028571428 5.423568028571428 5.423568028571428
1333 4.926648986666667 4.926648986666667 4.926648986666667 4.926648986666667 4.926648986666667 4.926648986666667 4.926648986666667 4.926648986666667
2667 4.102451089230769 4.102451089230769 4.102451089230769 4.102451089230769 4.102451089230769 4.102451089230769 4.102451089230769 4.102451089230769
10667 3.0126176984615385 3.0126176984615385 3.0126176984615385 3.0126176984615385 3.0126176984615385 3.0126176984615385 3.0126176984615385 3.0126176984615385
21334 2.83235772 2.83235772 2.83235772 2.83235772 2.83235772 2.83235772 2.83235772 2.83235772
42667 2.7431941133333333 2.7431941133333333 2.7431941133333333 2.7431941133333333 2.7431941133333333 2.7431941133333333 2.7431941133333333 2.7431941133333333
64000 2.6613698533333334 2.6613698533333334 2.6613698533333334 2.6613698533333334 2.6613698533333334 2.6613698533333334 2.6613698533333334 2.6613698533333334
85333 2.61642206 2.61642206 2.61642206 2.61642206 2.61642206 2.61642206 2.61642206 2.61642206
106666 2.5669965784615383 2.5669965784615383 2.5669965784615383 2.5669965784615383 2.5669965784615383 2.5669965784615383 2.5669965784615383 2.5669965784615383
128000 2.5489159876923075 2.5489159876923075 2.5489159876923075 2.5489159876923075 2.5489159876923075 2.5489159876923075 2.5489159876923075 2.5489159876923075
149333 2.4951640466666665 2.4951640466666665 2.4951640466666665 2.4951640466666665 2.4951640466666665 2.4951640466666665 2.4951640466666665 2.4951640466666665
170666 2.4782821866666667 2.4782821866666667 2.4782821866666667 2.4782821866666667 2.4782821866666667 2.4782821866666667 2.4782821866666667 2.4782821866666667
192000 2.4022547876923075 2.4022547876923075 2.4022547876923075 2.4022547876923075 2.4022547876923075 2.4022547876923075 2.4022547876923075 2.4022547876923075
213333 2.37985632 2.37985632 2.37985632 2.37985632 2.37985632 2.37985632 2.37985632 2.37985632
234667 2.3201244061538464 2.3201244061538464 2.3201244061538464 2.3201244061538464 2.3201244061538464 2.3201244061538464 2.3201244061538464 2.3201244061538464
