21 984351068.0 984417651.66 986129166.0 992860618.0 998721950.0 1016870314.96 1017810944.0 994615444.4285715
42 953882240.0 953968148.48 955555658.0 956777476.0 967138500.0 978173610.72 978377472.0 961585625.6923077
333 861759104.0 861786030.64 863929120.0 864338752.0 865072166.0 865984639.26 866067514.0 864186903.0
1333 771431168.0 772238028.8 786258424.0 786859008.0 787324672.0 788595281.92 788747776.0 785065152.1538461
2667 630498176.0 631029315.84 655471584.0 657390272.0 658423382.5 659121105.92 659127808.0 653372474.8333334
10667 472448842.0 472651332.42 480431424.0 481083136.0 481394304.0 481978451.2 481979648.0 479875643.5
21334 447966592.0 448159284.94 450975450.0 451806042.0 452299552.0 452535147.52 452551424.0 451336297.8333333
42667 432882560.0 432912336.56 435313152.0 438020096.0 438233344.0 439764728.48 439808768.0 436984995.2307692
64000 395340032.0 398206093.28 420781824.0 425194684.0 425425408.0 425896359.52 425917258.0 421830326.9230769
85333 379459584.0 382931435.52 416442880.0 418847360.0 419145472.0 419338700.8 419347840.0 414668274.0
106666 356119808.0 361844864.0 410689536.0 413975296.0 414776064.0 771409416.8799996 819997312.0 439099565.0769231
128000 371306112.0 374758640.64 409566720.0 411847168.0 412184448.0 412819230.72 412869888.0 406722191.53846157
149333 359026944.0 362100326.4 392688032.0 400828006.0 404224640.0 405026909.34 405027658.0 396272454.1666667
170666 340474368.0 344155115.52 388207104.0 400003200.0 401111056.0 401641956.48 401661312.0 391226057.6923077
192000 335160576.0 338133905.92 378593536.0 390953216.0 393953938.5 744661036.8000002 787720704.0 414979526.1666667
213333 343307520.0 345761003.52 373451648.0 384927872.0 389909212.0 392180140.72 392315392.0 379973460.46153843
234667 323149056.0 323817523.2 365189368.0 375592764.0 381505024.0 710289636.9599997 754998090.0 395330998.3076923
