21 6028436.21840218 6028436.21840218 6028436.21840218 6028436.21840218 6028436.21840218 6028436.21840218 6028436.21840218 6028436.21840218
42 9045566.517514179 9045566.517514179 9045566.517514179 9045566.517514179 9045566.517514179 9045566.517514179 9045566.517514179 9045566.517514179
333 8648759.398913441 8648759.398913441 8648759.398913441 8648759.398913441 8648759.398913441 8648759.398913441 8648759.398913441 8648759.398913441
1333 11686393.035742564 11686393.035742564 11686393.035742564 11686393.035742564 11686393.035742564 11686393.035742564 11686393.035742564 11686393.035742564
2667 18204801.211456396 18204801.211456396 18204801.211456396 18204801.211456396 18204801.211456396 18204801.211456396 18204801.211456396 18204801.211456396
10667 26336799.155917834 26336799.155917834 26336799.155917834 26336799.155917834 26336799.155917834 26336799.155917834 26336799.155917834 26336799.155917834
21334 26153284.276467435 26153284.276467435 26153284.276467435 26153284.276467435 26153284.276467435 26153284.276467435 26153284.276467435 26153284.276467435
42667 26634018.292979255 26634018.292979255 26634018.292979255 26634018.292979255 26634018.292979255 26634018.292979255 26634018.292979255 26634018.292979255
64000 26677791.941559292 26677791.941559292 26677791.941559292 26677791.941559292 26677791.941559292 26677791.941559292 26677791.941559292 26677791.941559292
85333 25632849.349196695 25632849.349196695 25632849.349196695 25632849.349196695 25632849.349196695 25632849.349196695 25632849.349196695 25632849.349196695
106666 25643554.683657676 25643554.683657676 25643554.683657676 25643554.683657676 25643554.683657676 25643554.683657676 25643554.683657676 25643554.683657676
128000 25583560.980389707 25583560.980389707 25583560.980389707 25583560.980389707 25583560.980389707 25583560.980389707 25583560.980389707 25583560.980389707
149333 25484758.233521443 25484758.233521443 25484758.233521443 25484758.233521443 25484758.233521443 25484758.233521443 25484758.233521443 25484758.233521443
170666 27178391.629862998 27178391.629862998 27178391.629862998 27178391.629862998 27178391.629862998 27178391.629862998 27178391.629862998 27178391.629862998
192000 25524530.21311155 25524530.21311155 25524530.21311155 25524530.21311155 25524530.21311155 25524530.21311155 25524530.21311155 25524530.21311155
213333 26298769.46722019 26298769.46722019 26298769.46722019 26298769.46722019 26298769.46722019 26298769.46722019 26298769.46722019 26298769.46722019
234667 26361198.29000183 26361198.29000183 26361198.29000183 26361198.29000183 26361198.29000183 26361198.29000183 26361198.29000183 26361198.29000183
