21 1.132482273046568 1.1381406083177583 1.2456489784703744 1.415399036606084 1.5520519325581175 1.638598766661072 1.6431538631928064 1.3970117242818194
42 1.2160432592287382 1.2209807681518172 1.3147934376903188 1.4629187053826898 1.482350350657316 1.4946570593312458 1.4953047808404 1.3914222484839425
333 1.396850027059065 1.3978069513039388 1.4159885119565423 1.4446962393027583 1.4952192358040577 1.527217133588214 1.5289012334715908 1.4568158332778047
1333 1.6254965497548797 1.6274982763622146 1.665531081901576 1.7255828801216206 1.7874936406081103 1.8267037889162205 1.8287674809324368 1.7266156369363124
2667 1.5594925128132708 1.5609589423397394 1.5888211033426425 1.6328139891366997 1.712415344515931 1.7628295362561108 1.7654829147687519 1.6525964722395738
10667 1.5807708563509528 1.58107697245516 1.5868931784350968 1.596076661561313 1.614167927314579 1.6256257289583143 1.6262287711500898 1.6010254296874518
21334 1.450000608003197 1.453365156610035 1.5172915801399534 1.618228038345088 1.6636404231040116 1.6924016001179965 1.6939153462766272 1.5873813308749707
42667 1.4872200150968267 1.4893509424663673 1.5298385624876405 1.5937663835738611 1.6225942066387626 1.6408518279132003 1.641812755348697 1.5742663846731284
64000 1.5610461313127517 1.5623679964736918 1.5874834345315534 1.6271393893597557 1.6387716775199568 1.6461387933547509 1.6465265362934243 1.6115706856553107
85333 1.4956644565523411 1.4988523895267871 1.5594231160412602 1.6550611052746385 1.6680679925732653 1.6763056878623954 1.6767392507723498 1.6091549375331098
106666 1.192797803651611 1.2014038121407857 1.364917973435108 1.6230982281103534 1.66023047703009 1.6837475680125897 1.6849853096432477 1.500293780468404
128000 1.6565799965948949 1.6568054605511617 1.6610892757202347 1.6678531944082442 1.6887508705654526 1.701986065465018 1.7026826546702583 1.6757052818911324
149333 1.6354735771177247 1.6369587271489723 1.6651765777426775 1.7097310786801068 1.7366590753005735 1.7537134731602024 1.7546110730475513 1.6999385762817942
170666 1.5290102665645273 1.5294881744084858 1.538568423443696 1.5529056587624492 1.626246774133613 1.672696147202017 1.6751408510477224 1.5856855921248993
192000 1.3943936184447856 1.4002686365740258 1.5118939810295875 1.6881445249067903 1.7373504682575496 1.768514232379697 1.770154430491389 1.6175641912809884
213333 1.6813360784336533 1.6815601946083685 1.6858184019279563 1.692541887169411 1.7056042347987272 1.713877054963961 1.714312466551605 1.6960634773848897
234667 1.3992050195572394 1.4020045666643803 1.455195961700059 1.539182374914288 1.6161673808861976 1.6649245513350734 1.6674907182008039 1.5352927042241105
