21 18075980168.6 18086094673.564 18278270267.879997 18581705416.8 18586093313.879997 18588872315.364 18589018578.6 18415568054.666664
42 18163728365.1 18172061838.392 18330397830.94 18580402029.7 18582131943.04 18583227554.822 18583285218.6 18442471871.133335
333 18149170540.3 18156942558.298 18304610900.26 18537771440.2 18549277366.66 18556564453.418 18556947984.3 18414629988.266666
1333 18461018947.9 18463254634.246002 18505732674.82 18572803265.2 18577613854.3 18580660560.73 18580820913.7 18538214375.600002
2667 18360152083.3 18363477988.43 18426670185.899998 18526447339.8 18551134634.52 18566769921.176 18567592831.0 18484730751.366665
10667 18413026692.3 18415164111.674 18455775079.78 18519897661.0 18546166797.4 18562803917.12 18563679555.0 18498867969.433334
21334 18360640221.3 18364599506.48 18439825924.899998 18558604480.3 18561379515.22 18563137037.336 18563229538.5 18494158080.033333
42667 18444044883.6 18446464094.812 18492429107.84 18565005444.2 18568351764.620003 18570471100.886 18570582644.9 18526544324.233334
64000 18396604785.8 18399818192.67 18460872923.2 18557275129.3 18557416372.84 18557505827.082 18557510535.2 18503796816.766666
85333 18487435732.9 18489106214.824 18520845371.38 18570959829.1 18575597259.94 18578534299.472 18578688880.5 18545694814.166668
106666 18364332286.1 18368332005.71 18444326678.3 18564318266.6 18567006048.26 18568708309.978 18568797902.7 18499149485.133335
128000 18368750256.6 18372056613.837997 18434877401.36 18534068118.5 18536304421.28 18537720746.374 18537795289.8 18480204554.966663
149333 18243721372.6 18249590699.843998 18361107917.48 18537187734.8 18557677396.52 18570654182.276 18571337171.0 18450748759.466663
170666 18484408343.6 18485991067.584 18516062823.28 18563544542.8 18570916935.94 18575586118.262 18575831864.7 18541261583.699997
192000 18359409533.0 18362725744.608 18425733765.16 18525220113.4 18554729629.780003 18573418990.154 18574402640.7 18486344095.7
213333 18489789792.1 18491303348.286 18520060915.82 18565467601.4 18566111665.760002 18566519573.188 18566541042.0 18540599478.5
234667 18391461087.0 18391506492.11 18392369189.2 18393731342.5 18509610636.1 18583000855.38 18586863498.5 18457351976.0
