128 80720338.0 80721199.52 80737568.4 80763414.0 80844524.4 80895894.32 80898598.0 80794116.66666667
256 80608576.0 80609736.24 80631780.8 80666588.0 80673971.6 80678647.88 80678894.0 80651352.66666667
500 80601490.0 80601703.56 80605761.2 80612168.0 80668098.8 80703521.64 80705386.0 80639681.33333333
1000 80531706.0 80532635.32 80550292.4 80578172.0 80654313.2 80702535.96 80705074.0 80604984.0
2000 80617578.0 80617869.6 80623410.0 80632158.0 80705076.0 80751257.4 80753688.0 80667808.0
4000 80505138.0 80506094.6 80524270.0 80552968.0 80595751.6 80622847.88 80624274.0 80560793.33333333
8000 80573188.0 80574395.64 80597340.8 80633570.0 80836470.8 80964974.64 80971738.0 80726165.33333333
16000 80550932.0 80551940.48 80571101.6 80601356.0 80649150.8 80679420.84 80681014.0 80611100.66666667
32000 80652316.0 80652493.56 80655867.2 80661194.0 80670371.6 80676184.08 80676490.0 80663333.33333333
64000 80519276.0 80521012.32 80554002.4 80606092.0 80647075.6 80673031.88 80674398.0 80599922.0
